Co_Ref,Total_Renewal_Score_New,Tenure_Years,Band,call_count_window,tenure_days,price_change_ratio,days_last_call_to_renewal,call_freq_per_month
CP1329,43.5,8.0,5,1,2922.0,0.219490146447297,95.0,0.2222222222222222
IJ2032,42.5,15.0,4,0,5479.0,0.0,98.0,0.0
CJ6125,41.0,2.0,1,0,731.0,0.0,98.0,0.0
ZI2656,45.0,2.0,4,1,731.0,0.0,-180.0,0.2222222222222222
OI9846,41.0,4.0,2,0,1461.0,0.0,98.0,0.0
SJ2599,43.0,3.0,4,1,1096.0,0.12942191544434858,-181.0,0.2222222222222222
CP3125,45.0,8.0,1,0,2922.0,0.0,98.0,0.0
ZP7485,45.5,9.0,7,0,3287.0,0.20885547201336674,98.0,0.0
YC7976,44.0,10.0,2,0,3653.0,-1.0,98.0,0.0
JB8197,41.0,2.0,1,0,731.0,0.0,98.0,0.0
NW1380,32.5,2.0,1,0,731.0,0.0,98.0,0.0
CM2995,44.5,5.0,4,0,1826.0,0.0,98.0,0.0
FX2889,44.5,10.0,3,0,3653.0,0.0,98.0,0.0
TQ2651,42.0,9.0,4,0,3287.0,0.0,98.0,0.0
ZE3039,45.0,10.0,5,0,3653.0,0.0,98.0,0.0
CJ5593,45.0,4.0,2,1,1461.0,0.0,367.0,0.2222222222222222
OJ4134,45.5,2.0,7,0,731.0,0.0,98.0,0.0
UP4423,43.5,14.0,1,1,5114.0,0.5342237061769616,-90.0,0.2222222222222222
YP8520,45.0,8.0,1,0,2922.0,0.0,98.0,0.0
TS2221,44.0,4.0,4,0,1461.0,0.0,98.0,0.0
WI4077,42.5,5.0,1,0,1826.0,0.0,98.0,0.0
OL8548,40.0,3.0,1,1,1096.0,0.0,-120.0,0.2222222222222222
WB1555,34.0,10.0,1,0,3653.0,0.3473684210526316,98.0,0.0
PK6923,43.0,2.0,12,1,731.0,0.04167824395665463,-90.0,0.2222222222222222
SG3530,45.0,5.0,3,0,1826.0,0.0,98.0,0.0
FU0583,45.5,10.0,2,0,3653.0,0.0,98.0,0.0
EZ3328,42.0,3.0,4,1,1096.0,0.0,-151.0,0.2222222222222222
WJ0596,41.5,8.0,3,1,2922.0,0.0,-90.0,0.2222222222222222
RI1771,41.0,3.0,1,1,1096.0,0.0,119.0,0.2222222222222222
KG9975,42.0,16.0,7,1,5844.0,0.0,2.0,0.2222222222222222
CP1053,34.0,8.0,1,0,2922.0,0.0,98.0,0.0
ZV1532,43.5,2.0,7,1,731.0,-0.014713094654242276,-27.0,0.2222222222222222
FA1824,44.5,16.0,3,0,5844.0,0.0,98.0,0.0
DP0294,46.5,18.0,4,0,6575.0,0.0,98.0,0.0
SD8050,44.5,9.0,2,0,3287.0,0.15018773466833543,98.0,0.0
RK4530,44.0,10.0,2,1,3653.0,0.0,-180.0,0.2222222222222222
FR6007,43.5,2.0,5,1,731.0,0.20909404064760587,-180.0,0.2222222222222222
UP1316,45.5,14.0,3,0,5114.0,0.0,98.0,0.0
EM9294,45.0,16.0,2,1,5844.0,0.0,-180.0,0.2222222222222222
UV4396,45.5,8.0,3,0,2922.0,0.09786476868327403,98.0,0.0
IU8292,44.5,15.0,4,1,5479.0,0.03959683225341973,-88.0,0.2222222222222222
UO9165,35.5,14.0,1,0,5114.0,0.0,98.0,0.0
CI0722,45.0,16.0,2,0,5844.0,0.0,98.0,0.0
CE8283,46.5,10.0,5,0,3653.0,0.04623791509037411,98.0,0.0
UM1201,46.0,10.0,9,1,3653.0,0.43586550435865506,-180.0,0.2222222222222222
KH9296,45.5,18.0,5,0,6575.0,0.0,98.0,0.0
AO7853,43.0,8.0,4,1,2922.0,0.21786326414016371,2.0,0.2222222222222222
QR5542,41.5,4.0,0,1,1461.0,0.0,152.0,0.2222222222222222
XS6572,43.0,10.0,5,0,3653.0,0.0,98.0,0.0
NP5730,41.0,3.0,1,0,1096.0,0.0,98.0,0.0
UP5379,44.0,14.0,2,0,5114.0,0.0,98.0,0.0
YN7943,45.0,3.0,2,0,1096.0,0.09326671425172493,98.0,0.0
LC3774,46.0,16.0,2,0,5844.0,0.0,98.0,0.0
BZ1159,45.5,10.0,1,0,3652.0,0.0,98.0,0.0
NC3944,44.5,16.0,3,1,5844.0,0.0,337.0,0.2222222222222222
IM9730,43.0,10.0,3,0,3649.0,0.0,98.0,0.0
LO4219,42.0,3.0,1,0,1096.0,0.0,98.0,0.0
AQ2871,42.0,9.0,2,0,3287.0,0.0,98.0,0.0
MX8880,43.0,3.0,4,1,1096.0,0.0,-180.0,0.2222222222222222
QZ0246,45.5,7.0,5,1,2557.0,0.08154188287620459,94.0,0.2222222222222222
UC7992,45.0,14.0,3,0,5114.0,0.20707199185957764,98.0,0.0
NO2125,44.0,13.0,1,0,4748.0,0.0,98.0,0.0
AU9070,34.0,10.0,2,0,3653.0,0.0,98.0,0.0
CP3073,43.0,7.0,2,0,2557.0,0.0,98.0,0.0
CW7253,40.5,5.0,3,1,1826.0,0.0,-90.0,0.2222222222222222
CD5557,45.0,7.0,2,0,2557.0,0.0,98.0,0.0
IT7775,45.0,5.0,2,1,1826.0,0.0,122.0,0.2222222222222222
CZ5620,44.5,3.0,8,0,1096.0,0.0,98.0,0.0
QF8408,43.5,2.0,2,0,731.0,0.0,98.0,0.0
XR7654,42.0,9.0,1,0,3287.0,0.0,98.0,0.0
HK0952,45.5,4.0,1,0,1461.0,0.0,98.0,0.0
FH8521,45.0,2.0,1,0,731.0,0.0,98.0,0.0
FW0352,44.5,3.0,1,0,1096.0,0.0,98.0,0.0
TG7395,45.0,14.0,2,0,5114.0,0.0,98.0,0.0
IG5108,41.5,7.0,1,1,2557.0,0.0,-120.0,0.2222222222222222
DK5362,46.0,20.0,4,1,7305.0,0.0,-90.0,0.2222222222222222
FK2713,33.0,3.0,1,0,1096.0,0.0,98.0,0.0
ZS1953,46.5,10.0,4,0,3650.0,0.0,98.0,0.0
HW7417,44.5,2.0,2,0,731.0,0.7438330170777988,98.0,0.0
KY2294,44.0,16.0,1,0,5844.0,0.0,98.0,0.0
CO5176,45.0,5.0,4,1,1826.0,0.0,398.0,0.2222222222222222
LY7106,45.0,16.0,5,0,5844.0,0.0,98.0,0.0
MW1258,43.0,10.0,1,0,3653.0,0.0,98.0,0.0
KR6547,44.0,3.0,1,0,1096.0,0.0,98.0,0.0
FB2258,43.5,5.0,4,1,1826.0,0.0,-90.0,0.2222222222222222
XT9859,43.5,2.0,4,0,731.0,0.0,98.0,0.0
EG7565,46.0,7.0,8,1,2557.0,0.0,-180.0,0.2222222222222222
GF5599,44.5,3.0,5,1,1096.0,0.0,-90.0,0.2222222222222222
UQ1905,45.0,4.0,3,1,1461.0,0.21174336885060072,-180.0,0.2222222222222222
TA9966,43.0,2.0,1,1,731.0,0.0,-180.0,0.2222222222222222
UX9559,44.5,2.0,5,1,731.0,0.0,-180.0,0.2222222222222222
UV7733,44.0,9.0,7,0,3287.0,-0.013611615245009074,98.0,0.0
QW3712,43.0,8.0,4,0,2922.0,0.0,98.0,0.0
PF0829,33.0,3.0,1,0,1096.0,0.0,98.0,0.0
KG9610,42.5,5.0,4,1,1826.0,0.0,-180.0,0.2222222222222222
GS3457,44.5,3.0,4,1,1096.0,0.0,337.0,0.2222222222222222
GF5507,45.5,18.0,3,0,6575.0,0.0,98.0,0.0
CS8978,44.5,10.0,2,1,3653.0,0.0,-180.0,0.2222222222222222
YN3190,32.5,2.0,1,0,731.0,0.9056224899598394,98.0,0.0
NH3483,42.5,5.0,3,0,1826.0,0.0,98.0,0.0
IM5506,41.0,2.0,2,0,731.0,0.0,98.0,0.0
YZ0902,44.0,3.0,2,1,1096.0,0.20707199185957764,121.0,0.2222222222222222
LC2996,42.0,3.0,4,1,1096.0,0.0,-90.0,0.2222222222222222
EE1362,42.0,4.0,2,0,1461.0,0.0,98.0,0.0
UA5592,40.5,4.0,5,0,1522.0,0.0,98.0,0.0
CK2940,45.5,20.0,2,1,7305.0,0.0,32.0,0.2222222222222222
YJ9133,44.5,2.0,2,1,731.0,30.633333333333333,93.0,0.2222222222222222
JQ5348,43.0,1.0,1,0,365.0,0.0,98.0,0.0
CP1145,43.0,8.0,3,0,2922.0,0.0,98.0,0.0
GR3539,42.5,1.0,3,0,365.0,0.0,98.0,0.0
AS5297,31.0,1.0,1,0,365.0,0.7471264367816092,98.0,0.0
MF2825,41.5,1.0,3,0,365.0,0.0,98.0,0.0
PX5992,46.0,12.0,5,0,4383.0,-0.09723643807574207,98.0,0.0
RN3102,44.5,3.0,7,0,1096.0,0.0,98.0,0.0
PW5381,44.5,6.0,4,0,2192.0,0.0,98.0,0.0
YA5678,45.5,6.0,2,1,2192.0,0.0,-181.0,0.2222222222222222
LN8008,42.5,4.0,9,1,1461.0,0.0,-240.0,0.2222222222222222
RG5534,34.5,6.0,2,0,2192.0,0.0,98.0,0.0
HR5623,45.5,11.0,2,0,4018.0,0.0,98.0,0.0
TJ4671,43.0,3.0,2,0,1096.0,0.0,98.0,0.0
AY7799,42.0,9.0,2,1,3287.0,0.0,92.0,0.2222222222222222
ZX8518,40.0,2.0,1,0,731.0,0.0,98.0,0.0
ZG7009,41.5,1.0,2,0,365.0,0.37946562593815664,98.0,0.0
YE5947,46.5,7.0,3,0,2557.0,0.0,98.0,0.0
VS7095,40.5,1.0,5,0,365.0,0.3744386227544911,98.0,0.0
HA1887,34.0,9.0,3,1,3287.0,0.0,459.0,0.2222222222222222
LH0007,45.5,15.0,10,1,5479.0,0.0,1.0,0.2222222222222222
PW8156,46.5,9.0,3,0,3287.0,0.0,98.0,0.0
MY2685,45.0,2.0,1,0,731.0,0.0,98.0,0.0
OY2999,45.5,6.0,3,0,2192.0,0.0,98.0,0.0
NG4574,45.0,18.0,5,0,6575.0,0.0,98.0,0.0
WZ5202,43.5,4.0,2,0,1461.0,0.0,98.0,0.0
AS5565,43.5,2.0,3,0,731.0,0.0,98.0,0.0
TP3151,33.0,4.0,1,0,1461.0,0.0,98.0,0.0
PX4080,33.0,12.0,2,1,4383.0,0.0,-61.0,0.2222222222222222
HJ7580,32.5,1.0,5,0,365.0,0.0,98.0,0.0
CT1634,32.0,1.0,2,0,365.0,0.0,98.0,0.0
OL0437,31.0,1.0,2,0,365.0,0.0,98.0,0.0
SN9111,44.5,2.0,1,1,731.0,0.0,-181.0,0.2222222222222222
KU7502,45.0,2.0,4,0,731.0,0.0,98.0,0.0
PG2812,44.5,2.0,3,0,731.0,0.0,98.0,0.0
HL5320,43.0,2.0,4,0,731.0,0.0,98.0,0.0
AB6880,44.5,3.0,1,1,1096.0,0.0,-181.0,0.2222222222222222
YY1851,42.0,7.0,4,0,2557.0,1.0850077279752706,98.0,0.0
DP4481,42.5,1.0,4,0,365.0,0.0,98.0,0.0
ED6456,45.0,14.0,3,1,5114.0,0.17386722866174922,-90.0,0.2222222222222222
QN8944,42.0,2.0,3,1,731.0,0.0,-181.0,0.2222222222222222
GV7518,44.5,2.0,3,1,731.0,0.0,1.0,0.2222222222222222
RM1020,42.0,1.0,1,0,365.0,0.0,98.0,0.0
QG0425,44.5,7.0,5,0,2557.0,0.0,98.0,0.0
ZZ9369,45.5,4.0,1,0,1461.0,0.0,98.0,0.0
AJ3796,42.0,2.0,2,0,731.0,0.0,98.0,0.0
HP2120,43.5,8.0,2,1,2922.0,0.0,1.0,0.2222222222222222
AQ8203,42.5,1.0,0,0,365.0,0.0,98.0,0.0
XJ6685,43.0,3.0,1,1,1096.0,0.0,93.0,0.2222222222222222
IY3758,42.0,2.0,4,1,731.0,-0.4652071931196247,32.0,0.2222222222222222
DX1182,44.0,8.0,3,1,2922.0,0.0,336.0,0.2222222222222222
IS2570,31.0,1.0,1,0,365.0,0.20754716981132076,98.0,0.0
PL7448,42.0,12.0,2,1,4383.0,0.0,-91.0,0.2222222222222222
BK0555,45.0,4.0,5,1,1461.0,0.0,93.0,0.2222222222222222
MB8379,43.5,3.0,4,1,1096.0,0.0,-181.0,0.2222222222222222
TG9830,45.5,9.0,4,1,3287.0,0.0,336.0,0.2222222222222222
MY3075,45.0,18.0,1,1,6575.0,0.0,-91.0,0.2222222222222222
XW4227,46.0,5.0,3,1,1826.0,0.0,458.0,0.2222222222222222
ZA8230,43.5,2.0,4,1,731.0,0.0,-152.0,0.2222222222222222
WR7117,43.5,2.0,1,0,731.0,0.0,98.0,0.0
NL2886,40.5,4.0,2,0,1461.0,0.0,98.0,0.0
SN8589,45.0,6.0,5,0,2192.0,0.0,98.0,0.0
TI0789,42.0,9.0,2,0,3287.0,0.0,98.0,0.0
XJ0715,44.5,6.0,4,1,2192.0,41.63333333333333,115.0,0.2222222222222222
LP6888,32.0,3.0,2,1,1096.0,0.0,-181.0,0.2222222222222222
RK5695,44.5,20.0,4,1,7305.0,0.0,246.0,0.2222222222222222
ZV3852,45.0,6.0,2,0,2192.0,3.2785714285714285,98.0,0.0
YU1517,44.5,2.0,1,0,731.0,0.0,98.0,0.0
DZ2626,43.0,2.0,4,0,731.0,0.0,98.0,0.0
ZW1931,43.5,4.0,1,0,1461.0,0.0,98.0,0.0
RF6707,40.0,6.0,4,0,2192.0,0.0,98.0,0.0
KO5154,44.0,9.0,5,0,3287.0,0.0,98.0,0.0
ZS9264,42.5,1.0,2,0,365.0,0.0,98.0,0.0
KB3062,43.5,9.0,2,1,3287.0,0.0,1.0,0.2222222222222222
AZ4409,46.0,4.0,5,1,1461.0,0.0,-181.0,0.2222222222222222
VI0241,43.0,12.0,4,1,4383.0,0.0,1.0,0.2222222222222222
MT7822,46.0,8.0,2,1,2922.0,-0.2503128911138924,1.0,0.2222222222222222
BE6128,31.5,2.0,1,0,731.0,0.41082164328657317,98.0,0.0
UZ5014,44.0,4.0,1,0,1461.0,0.0,98.0,0.0
LN8255,35.0,14.0,2,0,5114.0,0.0,98.0,0.0
UE2093,45.5,14.0,2,0,5114.0,-0.1305767138193689,98.0,0.0
UO2951,46.5,14.0,3,1,5114.0,0.0,-181.0,0.2222222222222222
TX1527,43.0,4.0,1,0,1461.0,41.666666666666664,98.0,0.0
NG5871,45.5,8.0,4,1,2922.0,0.0,151.0,0.2222222222222222
DI4312,45.5,5.0,2,0,1826.0,0.0,98.0,0.0
DQ5597,44.0,8.0,4,1,2922.0,0.0,1.0,0.2222222222222222
WE7551,44.0,4.0,7,0,1461.0,0.0,98.0,0.0
SM3041,44.5,3.0,7,1,1096.0,0.0,1.0,0.2222222222222222
NZ3486,45.5,2.0,5,0,731.0,0.0,98.0,0.0
XU0254,43.5,1.0,1,0,365.0,0.0,98.0,0.0
YG4668,32.5,2.0,8,1,731.0,0.0,-121.0,0.2222222222222222
ZU6393,31.5,2.0,2,1,731.0,0.20572028339018622,1.0,0.2222222222222222
UV4196,42.0,9.0,1,0,3287.0,0.0,98.0,0.0
MW1896,43.0,7.0,3,1,2557.0,0.20707199185957764,-182.0,0.2222222222222222
FW6838,45.5,15.0,4,0,5479.0,0.0,98.0,0.0
IR4956,44.0,3.0,1,0,1096.0,0.0,98.0,0.0
UD5755,44.0,12.0,2,1,4383.0,0.0,32.0,0.2222222222222222
DU9657,44.0,6.0,1,1,2192.0,0.0,-181.0,0.2222222222222222
LN9052,43.5,2.0,2,0,731.0,0.0,98.0,0.0
WV0227,40.0,3.0,0,0,1096.0,0.0,98.0,0.0
LH8251,31.0,1.0,1,0,365.0,0.3473684210526316,98.0,0.0
OK2607,43.0,13.0,8,0,4748.0,0.0,98.0,0.0
IA0946,46.5,11.0,1,0,4018.0,0.0,98.0,0.0
JU2701,43.0,6.0,2,0,2192.0,0.0,98.0,0.0
YZ2544,44.5,1.0,1,1,365.0,0.20040080160320642,0.0,0.2222222222222222
KJ6273,44.0,7.0,4,1,2557.0,0.0,365.0,0.2222222222222222
LM4464,44.5,3.0,5,1,1096.0,0.0,182.0,0.2222222222222222
NC9034,43.5,6.0,4,0,2192.0,0.0,98.0,0.0
ZJ7704,41.0,2.0,2,1,731.0,0.0,-182.0,0.2222222222222222
JP4733,43.0,6.0,0,1,2192.0,0.0,457.0,0.2222222222222222
UP9417,42.0,6.0,1,1,2192.0,0.0,-122.0,0.2222222222222222
EM8692,44.0,12.0,1,0,4383.0,0.0,98.0,0.0
CQ9023,32.5,1.0,2,1,365.0,0.0,61.0,0.2222222222222222
FA3089,32.5,2.0,3,1,731.0,0.0,-122.0,0.2222222222222222
GZ6319,44.5,6.0,4,0,2192.0,0.0,98.0,0.0
AK3109,43.5,2.0,1,0,731.0,0.0,98.0,0.0
MB0697,33.0,2.0,1,0,731.0,0.20040080160320642,98.0,0.0
JY8131,45.5,21.0,13,0,7664.0,0.7149950347567031,98.0,0.0
PQ8276,34.0,7.0,2,0,2557.0,0.0,98.0,0.0
WW7027,33.0,3.0,1,0,1096.0,0.0,98.0,0.0
IZ1875,32.5,2.0,1,0,731.0,0.5012531328320802,98.0,0.0
IP9598,44.5,6.0,3,0,2192.0,0.0,98.0,0.0
DV2912,44.0,18.0,2,1,6575.0,0.0,-514.0,0.2222222222222222
UC7275,45.5,14.0,2,0,5114.0,0.0,98.0,0.0
AQ9677,40.0,1.0,2,0,365.0,0.0,98.0,0.0
NU2955,43.0,6.0,1,0,2192.0,0.0,98.0,0.0
IX6664,41.5,1.0,3,0,365.0,0.5372447512223182,98.0,0.0
RY5609,43.0,3.0,1,1,1096.0,0.0,0.0,0.2222222222222222
JD9914,34.5,9.0,3,1,3287.0,0.4290016563770516,456.0,0.2222222222222222
UD8508,44.5,14.0,3,1,5114.0,0.5568557618926481,0.0,0.2222222222222222
HZ9990,46.0,11.0,2,0,4018.0,0.0,98.0,0.0
NZ1894,44.5,2.0,2,1,731.0,0.0,-182.0,0.2222222222222222
AX0642,45.5,9.0,1,0,3287.0,0.0,98.0,0.0
BT6068,46.0,6.0,2,0,2192.0,0.0,98.0,0.0
DS4949,44.0,17.0,8,0,6209.0,0.10261194029850747,98.0,0.0
OF5162,45.5,6.0,12,1,2192.0,0.015185260174124316,365.0,0.2222222222222222
JR0323,44.0,20.0,3,0,7305.0,0.42828685258964144,98.0,0.0
HK2728,44.0,11.0,1,0,4018.0,0.8072763028515241,98.0,0.0
UE1982,43.0,3.0,2,1,1096.0,0.0,-182.0,0.2222222222222222
PP2103,45.0,12.0,4,0,4383.0,0.09060955518945635,98.0,0.0
JL1428,43.0,2.0,3,1,731.0,0.0,-182.0,0.2222222222222222
IA1185,44.0,11.0,2,1,4018.0,0.0,120.0,0.2222222222222222
LL7013,42.5,1.0,1,1,365.0,0.07886435331230283,61.0,0.2222222222222222
KN9046,44.5,7.0,1,1,2557.0,0.0,-182.0,0.2222222222222222
UO1756,44.0,14.0,2,1,5114.0,0.0,-182.0,0.2222222222222222
XJ3035,41.5,1.0,1,1,365.0,0.0,-92.0,0.2222222222222222
LG6488,46.5,6.0,4,0,2192.0,0.0,98.0,0.0
YM5278,45.0,21.0,2,1,7670.0,0.0,-153.0,0.2222222222222222
HQ2296,41.5,2.0,3,0,731.0,0.0,98.0,0.0
FB4253,44.0,8.0,4,1,2922.0,0.0,-91.0,0.2222222222222222
ZB3458,41.5,3.0,4,1,1096.0,0.0,-182.0,0.2222222222222222
GB1637,44.5,11.0,3,0,4018.0,0.0,98.0,0.0
EE3279,33.0,2.0,3,0,731.0,0.0,98.0,0.0
LY7908,43.0,2.0,2,1,731.0,0.0,365.0,0.2222222222222222
ZO1829,41.5,1.0,2,1,365.0,0.0,-182.0,0.2222222222222222
UG1639,40.0,2.0,2,0,731.0,0.0,98.0,0.0
NN3230,42.5,1.0,1,0,365.0,0.0,98.0,0.0
WD7032,46.0,17.0,4,1,6209.0,0.0,-153.0,0.2222222222222222
XG1203,46.5,9.0,5,1,3104.0,0.0,92.0,0.2222222222222222
HD2471,45.0,13.0,5,0,4748.0,0.0,98.0,0.0
VN9752,44.0,12.0,7,0,4383.0,0.0,98.0,0.0
CP3159,44.0,6.0,1,0,2192.0,0.0,98.0,0.0
UM4937,42.0,2.0,1,0,731.0,0.0,98.0,0.0
SW1040,44.0,14.0,7,0,5114.0,0.1594973417109715,98.0,0.0
HK9889,43.0,1.0,1,1,365.0,0.0,0.0,0.2222222222222222
GJ9192,44.5,6.0,1,0,2192.0,0.0,98.0,0.0
MB0852,42.5,1.0,4,1,365.0,0.0,-182.0,0.2222222222222222
OX3352,34.5,6.0,1,0,2192.0,0.0,98.0,0.0
HR2516,44.0,11.0,2,0,4018.0,0.0,98.0,0.0
PD8348,45.5,18.0,9,1,6575.0,0.0,-183.0,0.2222222222222222
AD2140,45.0,2.0,1,0,731.0,0.0,98.0,0.0
TX1110,44.0,14.0,7,0,5145.0,0.02888655462184874,98.0,0.0
TQ2636,45.5,9.0,4,1,3287.0,0.0,-182.0,0.2222222222222222
FC9729,41.5,1.0,1,1,365.0,0.0,-182.0,0.2222222222222222
PR4661,46.5,7.0,1,1,2557.0,0.333889816360601,0.0,0.2222222222222222
GD0325,46.5,6.0,7,0,2192.0,0.0,98.0,0.0
CA6756,46.5,17.0,8,1,6209.0,0.0,0.0,0.2222222222222222
PV5018,43.0,3.0,0,0,1096.0,0.0,98.0,0.0
AC9302,32.0,1.0,1,0,365.0,0.3473684210526316,98.0,0.0
OM4365,43.0,20.0,1,0,7305.0,0.0,98.0,0.0
CZ7343,44.0,6.0,5,1,2192.0,0.0,0.0,0.2222222222222222
HR6340,45.5,11.0,2,0,4018.0,0.0,98.0,0.0
JF8108,45.0,1.0,7,0,365.0,0.0,98.0,0.0
QV5839,33.0,3.0,4,1,1096.0,0.5367457149565626,119.0,0.2222222222222222
FM9590,43.5,3.0,2,1,1096.0,0.0,-182.0,0.2222222222222222
UO0681,44.5,8.0,5,0,2922.0,0.0,98.0,0.0
NJ1218,44.5,13.0,2,0,4748.0,0.0,98.0,0.0
FZ5995,43.0,1.0,1,0,365.0,0.0,98.0,0.0
MB8152,32.5,2.0,2,0,731.0,0.0,98.0,0.0
RO3970,32.0,1.0,1,0,365.0,0.0,98.0,0.0
KW9972,43.0,9.0,1,1,3287.0,0.0,31.0,0.2222222222222222
YD3663,43.5,1.0,4,1,365.0,0.0,-183.0,0.2222222222222222
ZD6880,43.0,18.0,1,0,6575.0,0.0,98.0,0.0
ZA4854,44.5,1.0,8,1,365.0,0.21516774123046659,-182.0,0.2222222222222222
HW5386,42.5,1.0,10,0,365.0,0.2160921458976714,98.0,0.0
QE9420,42.0,6.0,1,0,2192.0,0.0,98.0,0.0
GF0358,42.0,6.0,0,1,2192.0,0.0,150.0,0.2222222222222222
PU5639,43.0,12.0,3,0,4383.0,0.0,98.0,0.0
DU6335,33.0,12.0,2,1,4383.0,0.0,0.0,0.2222222222222222
JF7484,34.0,9.0,2,0,3287.0,0.26702269692923897,98.0,0.0
EG0701,43.5,22.0,1,1,8031.0,0.20040080160320642,274.0,0.2222222222222222
PT7035,43.0,12.0,7,1,4383.0,0.0,-91.0,0.2222222222222222
FP4191,34.0,7.0,3,1,2557.0,0.0,149.0,0.2222222222222222
ZF4332,40.5,1.0,2,0,365.0,0.0,98.0,0.0
PU3488,44.0,12.0,0,0,4383.0,0.0,98.0,0.0
QS0812,32.5,2.0,3,0,731.0,0.3571252161027415,98.0,0.0
GC8359,42.0,1.0,2,1,365.0,0.15018773466833543,-93.0,0.2222222222222222
ZM0701,44.5,5.0,2,1,1826.0,0.0,-1.0,0.2222222222222222
FI3783,45.5,11.0,4,1,4018.0,0.08701957940536621,-1.0,0.2222222222222222
NU9317,44.0,6.0,2,1,2192.0,0.0,241.0,0.2222222222222222
GR2617,44.5,6.0,2,1,2192.0,0.0,273.0,0.2222222222222222
IO4312,42.0,8.0,3,0,2922.0,0.0,98.0,0.0
PA5844,43.0,21.0,1,1,7670.0,0.0,-183.0,0.2222222222222222
VH9851,44.0,1.0,1,0,365.0,0.0,98.0,0.0
RC2227,42.0,2.0,2,0,731.0,0.0,98.0,0.0
CQ5291,31.0,1.0,1,1,365.0,0.3473684210526316,30.0,0.2222222222222222
QW7702,40.5,5.0,3,1,1826.0,0.0,271.0,0.2222222222222222
CU5604,41.0,16.0,2,1,5844.0,0.0,30.0,0.2222222222222222
FH7224,45.0,17.0,5,0,6209.0,0.03917378917378917,98.0,0.0
HQ2000,45.0,11.0,8,1,4026.0,-0.012274959083469721,395.0,0.2222222222222222
LV4239,39.5,1.0,7,0,365.0,0.0,98.0,0.0
FI9997,44.5,11.0,4,0,4018.0,0.0,98.0,0.0
EV1194,40.5,1.0,1,1,365.0,0.20040080160320642,-93.0,0.2222222222222222
RH0513,44.0,6.0,1,0,2192.0,0.33407572383073497,98.0,0.0
EQ4195,43.5,7.0,2,1,2557.0,0.0,30.0,0.2222222222222222
XH2571,42.0,10.0,1,1,3653.0,0.0,30.0,0.2222222222222222
GZ8710,46.0,6.0,1,1,2192.0,0.0,395.0,0.2222222222222222
TX9376,44.5,2.0,4,1,731.0,0.0,-92.0,0.2222222222222222
HI2891,44.5,11.0,4,1,4018.0,0.0,-92.0,0.2222222222222222
GR1268,44.0,1.0,1,1,365.0,0.0,-92.0,0.2222222222222222
YQ3329,44.0,1.0,4,1,365.0,0.0,-183.0,0.2222222222222222
FM5372,43.0,2.0,1,0,731.0,0.09401709401709402,98.0,0.0
AX5410,40.5,1.0,1,0,365.0,0.34513274336283184,98.0,0.0
CV0067,33.0,2.0,4,0,731.0,0.0,98.0,0.0
IM0340,42.0,21.0,1,1,7670.0,0.0,241.0,0.2222222222222222
BK8272,45.0,11.0,10,0,4018.0,0.0,98.0,0.0
PU0620,33.0,12.0,3,0,4383.0,0.0,98.0,0.0
JB4777,40.5,5.0,1,0,1826.0,0.0,98.0,0.0
VI1195,34.5,6.0,1,1,2192.0,0.0,273.0,0.2222222222222222
QF7289,31.5,2.0,1,0,731.0,0.0,98.0,0.0
JR2736,44.5,2.0,4,1,731.0,0.0,273.0,0.2222222222222222
QI0205,45.5,17.0,2,1,6209.0,0.0,395.0,0.2222222222222222
RQ5842,46.0,6.0,1,1,2192.0,0.0,-183.0,0.2222222222222222
VC0183,44.0,1.0,5,1,365.0,0.0,30.0,0.2222222222222222
CU9056,44.0,12.0,5,0,4383.0,0.0,98.0,0.0
JF2345,31.0,1.0,3,0,365.0,0.3552231237322516,98.0,0.0
DV8092,44.0,2.0,3,0,731.0,0.0,98.0,0.0
PT4884,43.5,12.0,2,1,4383.0,0.0,30.0,0.2222222222222222
WN4132,43.5,10.0,1,1,3653.0,0.0,119.0,0.2222222222222222
XF5901,44.5,8.0,1,0,2922.0,-0.14914772727272727,98.0,0.0
SI5561,43.0,10.0,2,0,3653.0,0.0,98.0,0.0
QW0257,44.5,10.0,4,1,3653.0,0.0,273.0,0.2222222222222222
XZ3106,43.0,2.0,1,0,731.0,0.0,98.0,0.0
EH7918,46.0,12.0,7,1,4383.0,0.0,119.0,0.2222222222222222
BW4000,43.0,1.0,2,1,365.0,0.29538629538629535,-183.0,0.2222222222222222
LB8558,41.0,1.0,2,0,365.0,0.0,98.0,0.0
FB3650,45.0,19.0,7,1,6940.0,0.0,-183.0,0.2222222222222222
KC2415,45.5,7.0,9,0,2557.0,0.06454388984509467,98.0,0.0
UT3446,44.5,6.0,3,0,2192.0,0.12644889357218125,98.0,0.0
ZL1800,38.5,1.0,5,0,365.0,0.0,98.0,0.0
IA4887,42.0,1.0,1,0,365.0,0.0,98.0,0.0
FM0230,46.5,10.0,7,0,3653.0,0.0,98.0,0.0
YO8676,43.0,2.0,1,1,731.0,0.0,-183.0,0.2222222222222222
II6641,46.0,16.0,5,1,5844.0,0.0,273.0,0.2222222222222222
QF6780,33.0,2.0,1,0,731.0,0.33407572383073497,98.0,0.0
VO3088,33.5,1.0,1,1,365.0,0.0,-183.0,0.2222222222222222
FR0418,42.0,2.0,3,1,731.0,0.21275656587949673,60.0,0.2222222222222222
