Co_Ref,crm_contractor_sentiment_score,crm_agent_chase_count,Time_to_Renewal,crm_delays_in_accreditation,crm_contractor_engagement,crm_customer_payment_intention,crm_competitors_mentioned,crm_membership_overdue,crm_customer_complained,crm_dissatisfaction_with_support
LO7129,25.0,2.25,0,0,1,1,0,0,0,0
LO7186,25.0,2.0,0,0,1,1,0,1,0,0
LO7196,50.0,0.25,0,0,1,1,0,1,0,0
LO7213,50.0,1.5,2,0,1,2,0,0,0,0
LO7410,37.5,0.75,0,0,1,1,0,1,0,0
LO7459,16.666666666666668,0.3333333333333333,0,1,0,1,0,1,0,0
LO7817,0.0,0.0,0,1,0,1,0,0,0,0
LO7968,0.0,0.75,0,0,0,1,0,1,0,0
LO8267,0.0,1.0,0,0,1,1,0,1,0,0
LO8409,47.5,0.75,0,0,1,1,0,2,0,0
LO8656,57.5,1.25,0,0,1,1,0,0,0,0
LO8724,33.333333333333336,2.3333333333333335,1,0,1,1,0,0,0,0
LO8877,13.333333333333334,1.8333333333333333,0,1,0,1,0,1,0,0
LO9214,12.5,0.625,0,1,0,1,0,1,0,0
LO9413,21.428571428571427,1.0,1,1,0,1,0,1,0,0
LO9433,0.0,1.0,0,0,1,1,0,0,0,0
LO9450,0.0,0.0,0,1,0,1,0,1,0,0
LO9833,65.0,1.0,0,0,1,1,0,0,0,0
LO9835,16.666666666666668,0.5,0,1,0,1,0,1,0,0
LO9894,37.5,1.0,3,0,0,1,0,1,0,0
LO9904,50.0,3.0,3,0,1,1,0,1,0,0
LP0003,26.666666666666668,0.0,3,1,0,1,0,1,0,0
LP0056,13.333333333333334,0.6666666666666666,0,2,1,1,0,1,0,0
LP0069,65.0,1.0,0,2,1,1,0,2,0,0
LP0072,57.5,1.0,0,0,1,1,0,1,0,0
LP0145,0.0,0.5,1,1,0,1,0,1,0,0
LP0789,16.666666666666668,0.6666666666666666,0,0,1,1,0,0,0,0
LP1028,25.0,0.5,1,0,1,1,0,1,0,0
LP1267,65.0,0.5,0,0,1,1,0,1,0,0
LP1383,63.333333333333336,0.6666666666666666,0,0,1,1,0,0,0,0
LP1849,33.333333333333336,1.6666666666666667,0,0,1,1,0,2,0,0
LP2257,50.0,0.5,0,0,1,1,0,1,0,0
LP2807,26.666666666666668,1.3333333333333333,0,0,1,1,0,0,0,0
LP2983,50.0,3.5,2,0,1,2,0,2,0,0
LP3409,35.0,3.0,0,0,1,1,0,0,0,0
LP3418,60.0,1.3333333333333333,0,0,1,1,0,1,0,0
LP3474,46.666666666666664,1.0,0,0,1,1,0,1,0,0
LP3477,66.66666666666667,0.6666666666666666,0,0,1,1,0,1,0,0
LP3954,10.0,0.4,0,1,0,1,0,1,0,0
LP4340,25.0,0.5,0,0,1,1,0,0,0,0
LP4359,50.0,1.6666666666666667,1,2,1,0,0,1,0,0
LP4374,43.333333333333336,0.6666666666666666,0,0,1,2,0,0,0,0
LP4719,50.0,1.5,0,0,1,1,0,0,0,0
LP4796,33.333333333333336,1.6666666666666667,0,0,1,1,0,0,0,0
LP4971,50.0,5.0,3,2,1,2,0,2,0,0
LP5024,43.333333333333336,0.6666666666666666,0,0,1,1,0,0,0,0
LP5238,0.0,1.3333333333333333,1,1,0,1,0,0,0,0
LP5329,67.5,0.25,0,0,1,2,0,0,0,0
LP5675,35.0,1.0,0,0,1,1,0,1,0,0
LP5742,32.5,1.75,1,1,0,1,0,0,0,0
LP5808,33.333333333333336,2.6666666666666665,1,2,1,2,0,0,0,0
LP5840,37.5,1.75,0,2,1,1,0,1,0,0
LP5927,8.333333333333334,0.5,0,1,0,1,0,2,0,0
LP6047,18.333333333333332,0.5,1,0,1,1,0,1,0,0
LP6221,30.0,1.0,0,0,1,1,0,1,0,0
LP6252,0.0,2.3333333333333335,0,1,0,1,0,1,0,0
LP6418,50.0,1.5,1,0,1,1,0,1,0,0
LP6556,33.333333333333336,0.6666666666666666,0,0,1,0,0,1,0,0
LP6888,25.0,1.0,0,0,1,0,0,0,0,0
LP6892,30.0,1.6,1,0,1,1,0,0,0,0
LP7126,12.5,0.75,0,2,1,1,0,1,0,0
LP7355,37.5,1.25,0,2,1,1,0,1,0,0
LP7481,50.0,2.5,0,2,1,1,0,1,0,0
LP7558,10.0,1.2,0,1,0,1,0,1,0,0
LP7959,65.0,1.0,0,0,1,1,0,0,0,0
LP8360,32.5,2.25,0,0,1,1,0,2,0,0
LP8676,12.5,1.25,0,0,1,1,0,1,0,0
LP8845,50.0,0.5,1,0,1,2,0,0,0,0
LP9040,60.0,1.6666666666666667,1,0,1,2,0,0,0,0
LP9048,25.0,1.0,0,1,0,1,0,2,0,0
LP9154,30.0,0.4,0,0,1,1,0,2,0,0
LP9393,63.333333333333336,1.0,1,0,1,2,0,1,0,0
LP9494,50.0,0.75,0,2,1,1,0,1,0,0
LP9622,25.0,2.5,0,0,1,1,0,1,0,0
LP9802,50.0,1.6666666666666667,0,2,1,2,0,1,0,0
LP9960,37.5,1.0,0,0,1,1,0,0,0,0
LQ0085,25.0,1.25,0,0,1,1,0,0,0,0
LQ0180,16.666666666666668,2.6666666666666665,0,2,1,1,0,1,0,0
LQ0216,25.0,1.5,1,0,1,1,0,0,0,0
LQ0225,33.333333333333336,2.6666666666666665,1,0,1,1,0,1,0,0
LQ0587,26.666666666666668,1.0,0,0,1,2,0,1,0,0
LQ0649,47.5,2.0,0,0,1,1,0,1,0,0
LQ0921,16.0,1.2,0,1,0,1,0,1,0,0
LQ1305,50.0,0.0,0,0,1,2,0,0,0,0
LQ1411,36.0,2.4,1,2,1,1,0,0,0,0
LQ1461,57.5,0.25,0,0,1,1,0,1,0,0
LQ1498,45.0,1.0,2,0,1,1,0,1,0,0
LQ1632,0.0,1.5,0,1,0,1,0,0,0,0
LQ1721,25.0,0.5,2,0,1,1,0,1,0,0
LQ1839,16.666666666666668,2.3333333333333335,0,2,1,1,0,0,0,0
LQ2039,50.0,2.5,2,0,1,2,0,0,0,0
LQ2263,60.0,1.6666666666666667,0,2,1,2,0,1,0,0
LQ2414,53.333333333333336,2.0,0,0,1,2,0,1,0,0
LQ2436,35.0,1.5,0,0,1,1,0,2,0,0
LQ2473,16.666666666666668,2.6666666666666665,0,2,1,1,0,2,0,0
LQ2624,36.666666666666664,1.6666666666666667,0,0,1,1,0,0,1,0
LQ2678,50.0,1.0,0,0,1,1,0,1,0,0
LQ2739,16.666666666666668,2.3333333333333335,0,0,1,1,0,1,0,0
LQ2811,33.333333333333336,1.0,0,0,1,1,0,1,0,0
LQ2978,16.0,0.6,1,1,0,1,0,1,0,0
LQ3502,37.5,3.0,0,2,1,1,0,1,0,0
LQ3559,25.0,1.5,0,0,1,1,0,0,0,0
LQ3801,25.0,2.0,2,0,1,1,0,0,0,0
LQ4065,16.666666666666668,1.3333333333333333,1,0,1,1,0,1,0,0
LQ4403,0.0,0.6666666666666666,0,1,0,1,0,0,0,0
LQ4889,32.5,1.0,2,0,0,1,0,1,0,0
LQ4890,50.0,3.0,1,2,1,1,0,2,0,0
LQ4995,33.333333333333336,1.6666666666666667,0,2,1,1,0,0,0,0
LQ5039,43.333333333333336,2.3333333333333335,0,2,1,1,0,2,0,0
LQ5508,16.666666666666668,2.3333333333333335,1,0,1,1,0,2,0,0
LQ5713,65.0,3.0,1,0,1,2,1,1,0,0
LQ5846,40.0,1.5,0,0,1,0,0,1,0,0
LQ5900,12.5,1.75,0,0,1,1,0,0,0,0
LQ6142,20.0,2.75,2,1,0,1,0,2,0,0
LQ6350,25.0,2.0,2,0,1,1,0,0,0,0
LQ7138,50.0,1.0,0,0,1,2,0,0,0,0
LQ7174,20.0,0.5,0,0,1,1,0,0,0,0
LQ7345,33.333333333333336,0.0,0,0,1,1,0,1,0,0
LQ7477,0.0,1.6666666666666667,1,2,1,1,0,1,0,0
LQ7652,57.5,1.0,0,0,1,1,0,0,0,0
LQ7743,18.0,0.4,2,1,0,1,0,1,0,0
LQ8104,12.5,1.25,0,0,0,1,0,2,0,0
LQ8194,50.0,1.5,0,2,1,2,0,2,0,0
LQ8247,50.0,0.6666666666666666,0,2,1,1,0,2,0,0
LQ8441,50.0,2.0,3,2,1,1,0,2,0,1
LQ8499,65.0,1.0,0,0,1,1,0,0,0,0
LQ8661,0.0,1.3333333333333333,0,1,0,1,0,1,0,0
LQ8714,50.0,1.5,1,2,1,1,0,0,0,0
LQ8841,32.5,0.75,0,0,1,1,0,0,0,0
LQ8967,33.333333333333336,0.6666666666666666,0,2,1,1,0,0,0,0
LQ8969,26.666666666666668,0.6666666666666666,0,0,1,1,0,1,0,0
LQ9086,35.0,0.25,0,0,1,1,0,1,0,0
LQ9360,54.25,1.25,0,0,1,2,0,1,0,0
LQ9502,50.0,2.3333333333333335,1,2,1,2,0,2,0,0
LQ9785,50.0,2.3333333333333335,0,0,1,2,0,2,0,0
LQ9788,25.0,0.75,0,0,1,1,0,0,0,0
LQ9909,25.0,3.0,0,0,1,1,0,1,0,0
LQ9972,25.0,1.5,0,0,1,1,0,0,0,0
LR0024,50.0,1.3333333333333333,0,2,1,1,0,1,0,0
LR0042,10.0,0.8,2,1,0,1,0,2,0,0
LR0073,0.0,1.0,0,0,1,1,0,1,0,0
LR0148,30.0,0.4,1,0,1,1,0,1,0,0
LR0254,65.0,0.5,0,0,1,1,0,1,0,0
LR0277,83.33333333333333,0.6666666666666666,0,0,1,1,0,1,0,0
LR0387,50.0,1.0,0,0,1,1,0,1,0,0
LR0626,70.0,1.5,0,0,1,1,0,1,0,0
LR0772,62.5,2.0,0,0,1,1,0,1,0,0
LR1154,30.0,1.3333333333333333,1,0,1,1,0,1,0,0
LR1315,50.0,1.5,0,0,1,1,0,0,0,0
LR1449,7.142857142857143,0.5714285714285714,0,1,0,1,0,1,0,0
LR2060,0.0,0.3333333333333333,0,0,1,1,0,1,0,0
LR2405,45.0,1.5,1,2,1,1,0,0,0,1
LR2462,70.0,2.0,2,0,1,1,0,2,0,0
LR3016,33.333333333333336,0.6666666666666666,0,0,1,1,0,1,0,0
LR3255,57.5,1.5,0,0,1,2,0,2,0,0
LR3301,0.0,1.6666666666666667,1,1,0,1,0,0,0,0
LR3370,33.333333333333336,0.6666666666666666,0,0,1,1,0,1,0,0
LR3385,45.0,2.25,0,0,1,1,0,1,0,0
LR3499,25.0,2.0,2,0,1,1,0,2,0,0
LR3595,12.5,2.0,0,1,0,1,0,0,0,0
LR3733,25.0,0.5,0,0,1,1,0,0,0,0
LR3735,33.333333333333336,2.3333333333333335,0,0,1,2,0,0,0,0
LR3949,50.0,1.5,1,0,1,2,0,0,0,0
LR4537,52.5,2.0,0,0,1,1,0,0,0,0
LR4556,50.0,1.0,0,0,1,1,0,1,0,0
LR4854,65.0,2.0,0,0,1,2,0,2,0,0
LR5751,0.0,3.0,2,0,1,1,0,2,0,0
LR5760,12.5,0.5,0,0,1,1,0,1,0,0
LR6123,50.0,4.0,1,2,1,1,0,1,0,0
LR6229,37.5,1.25,0,0,1,1,0,1,0,0
LR6273,66.66666666666667,0.6666666666666666,0,0,1,1,0,1,0,0
LR6495,35.0,0.5,0,0,1,1,0,0,0,0
LR6822,10.0,2.5,0,2,1,0,0,1,0,1
LR6840,16.25,0.625,0,1,0,1,0,1,0,0
LR6946,60.0,1.0,0,0,1,1,0,1,0,0
LR6949,40.0,0.6666666666666666,0,0,1,0,0,1,0,0
LR7071,33.333333333333336,1.6666666666666667,1,2,1,1,0,1,0,0
LR7185,25.0,3.0,1,0,1,1,0,1,0,0
LR7212,33.333333333333336,1.3333333333333333,0,2,1,1,0,0,0,0
LR7222,33.333333333333336,0.3333333333333333,0,0,1,2,0,0,0,0
LR7808,0.0,0.2,0,0,1,1,0,1,0,0
LR8035,50.0,2.25,0,2,1,1,0,0,0,0
LR8141,43.333333333333336,1.3333333333333333,0,2,1,1,0,1,0,0
LR8168,50.0,0.0,1,0,1,2,0,1,0,0
LR8575,33.333333333333336,1.0,0,0,1,2,0,1,0,0
LR8686,70.0,0.6666666666666666,0,0,1,1,0,0,0,0
LR8870,43.333333333333336,0.6666666666666666,1,0,1,1,0,2,0,0
LR9097,50.0,1.3333333333333333,0,2,1,1,0,1,0,0
LR9230,55.0,0.0,1,0,1,1,0,0,0,0
LR9257,63.333333333333336,1.3333333333333333,0,0,1,2,0,0,0,0
LR9332,13.333333333333334,1.6666666666666667,0,0,1,1,0,0,0,0
LR9335,26.666666666666668,1.3333333333333333,0,0,1,1,0,1,0,0
LR9347,57.5,1.0,0,2,1,1,0,1,0,0
LR9567,70.0,2.0,0,0,1,1,0,0,0,0
LR9922,35.0,0.5,0,0,1,0,0,1,0,0
LR9923,0.0,1.6666666666666667,0,1,0,1,0,1,0,0
LR9947,33.333333333333336,0.6666666666666666,0,2,1,1,0,2,0,0
LS0088,50.0,1.0,0,0,1,2,0,0,0,0
LS0102,50.0,0.6666666666666666,0,0,1,2,0,0,0,0
LS0186,50.0,0.5,1,0,1,1,0,0,0,0
LS0240,50.0,1.5,0,0,1,1,0,1,0,0
LS0309,25.0,1.5,1,0,1,1,0,1,0,0
LS0444,33.333333333333336,1.0,0,0,1,1,0,2,0,0
LS0501,16.666666666666668,2.6666666666666665,0,2,1,0,0,2,0,0
LS0544,10.0,2.5,0,1,1,1,0,1,0,0
LS0664,45.0,1.25,0,2,1,1,0,1,0,0
LS0832,50.0,1.25,0,0,1,1,0,0,0,0
LS0862,22.5,2.25,0,0,1,1,0,0,0,0
LS0903,50.0,0.75,0,0,1,1,0,1,0,0
LS0918,66.66666666666667,2.3333333333333335,0,2,1,2,0,1,0,0
LS1009,25.0,0.75,0,0,1,1,0,1,0,0
LS1142,65.0,1.5,0,0,1,1,0,0,0,0
LS1656,16.666666666666668,0.16666666666666666,0,1,0,1,0,1,0,0
LS1726,16.666666666666668,3.3333333333333335,1,2,1,1,0,2,0,0
LS1873,50.0,2.3333333333333335,0,2,1,2,0,0,0,0
LS2033,33.333333333333336,1.0,0,0,1,1,0,1,0,0
LS2173,60.0,1.3333333333333333,0,2,1,1,0,2,0,0
LS2204,43.333333333333336,1.3333333333333333,0,0,1,1,0,1,0,0
LS2347,25.0,1.75,0,2,1,1,0,1,0,0
LS2682,45.0,1.0,0,0,1,1,0,2,0,0
LS3090,33.333333333333336,0.6666666666666666,0,0,1,2,0,1,0,0
LS3171,17.5,1.5,0,0,1,0,0,1,0,0
LS3915,76.66666666666667,1.0,0,0,1,1,0,1,0,0
LS4010,33.333333333333336,2.3333333333333335,0,2,1,1,0,2,0,0
LS4249,25.0,1.0,0,1,1,1,0,1,0,0
LS4364,33.333333333333336,0.6666666666666666,0,0,1,2,0,1,0,0
LS4387,65.0,2.0,0,0,1,1,0,0,0,0
LS4460,50.0,1.5,1,0,1,1,0,1,0,0
LS4748,12.5,0.375,0,1,0,1,0,1,0,0
LS5094,25.0,2.0,0,0,1,1,0,0,0,0
LS5224,25.0,1.0,0,0,1,1,0,1,0,0
LS5261,7.142857142857143,0.14285714285714285,0,1,0,1,0,1,0,0
LS5577,25.0,0.5,1,0,1,1,0,1,0,0
LS5596,37.5,1.25,0,0,1,1,0,1,0,0
LS6161,32.5,0.0,0,0,1,1,0,0,0,0
LS6400,47.5,1.25,0,0,1,1,0,0,0,0
LS6628,33.333333333333336,0.6666666666666666,0,0,1,1,0,1,0,0
LS6677,35.0,1.0,0,0,1,1,0,0,0,0
LS6726,8.571428571428571,1.1428571428571428,0,1,0,1,0,1,0,0
LS6878,50.0,2.3333333333333335,0,0,1,1,0,2,0,0
LS6984,50.0,2.0,0,0,1,2,0,1,0,0
LS7159,40.0,2.6666666666666665,0,2,1,0,0,1,0,0
LS7290,6.666666666666667,2.3333333333333335,0,2,1,0,0,1,1,1
LS7557,23.333333333333332,1.6666666666666667,0,2,1,0,0,0,0,0
LS7578,46.666666666666664,0.6666666666666666,0,0,1,1,0,1,0,0
LS7856,63.333333333333336,0.3333333333333333,0,0,1,1,0,1,0,0
LS7891,38.333333333333336,0.8333333333333334,1,0,1,1,0,0,0,0
LS7935,50.0,1.5,1,0,1,1,0,0,0,0
LS8142,46.666666666666664,1.6666666666666667,0,0,1,2,0,2,0,0
LS8149,43.333333333333336,0.3333333333333333,0,0,1,1,0,1,0,0
LS8266,25.0,1.0,0,0,1,1,0,1,0,0
LS8302,37.5,1.75,0,0,1,1,0,0,0,0
LS8495,0.0,1.75,0,1,0,1,0,2,0,0
LS8572,25.0,1.5,0,0,1,1,0,0,0,0
LS9877,50.0,1.5,0,0,1,1,0,1,0,0
LS9985,25.0,0.5,1,0,1,1,0,0,0,0
LT0189,22.5,1.5,0,0,0,1,0,1,0,0
LT0458,0.0,1.6666666666666667,0,1,0,1,0,0,0,0
LT0618,16.666666666666668,1.3333333333333333,0,2,1,1,0,1,0,0
LT0808,35.0,0.5,0,0,1,0,0,0,0,0
LT1097,52.5,0.75,0,0,1,2,0,0,0,0
LT1106,43.333333333333336,0.6666666666666666,0,0,1,1,0,1,0,0
LT1113,33.333333333333336,1.0,0,0,1,1,0,1,0,0
LT1313,50.0,2.0,0,0,1,2,0,1,0,0
LT1407,25.0,0.5,0,1,0,1,0,1,0,0
LT1419,12.5,1.0,0,2,1,1,0,1,0,0
LT1662,4.0,0.4,0,1,0,1,0,1,0,0
LT1764,37.5,2.25,0,0,1,1,0,1,0,0
LT1814,50.0,2.5,0,0,1,1,0,1,0,0
LT1955,10.0,1.0,0,0,1,1,0,0,0,0
LT2047,12.5,2.25,0,0,1,1,0,2,0,0
LT2259,33.333333333333336,0.6666666666666666,0,0,1,1,0,1,0,0
LT2273,15.0,1.5,0,0,1,1,0,1,0,0
LT2364,70.0,1.3333333333333333,0,0,1,2,0,1,0,0
LT2624,80.0,4.0,3,2,1,1,0,2,0,0
LT3035,60.0,4.0,0,2,1,2,0,2,0,0
LT3593,43.333333333333336,1.0,0,0,1,2,0,1,0,0
LT3915,70.0,1.3333333333333333,0,0,1,1,0,1,0,0
LT4117,18.75,0.25,0,1,0,1,0,1,0,0
LT4420,33.333333333333336,1.6666666666666667,0,2,1,2,0,1,0,0
LT4497,16.666666666666668,1.0,1,1,0,1,0,0,0,0
LT4632,13.333333333333334,1.3333333333333333,0,0,1,1,0,0,0,0
LT4739,10.0,0.8,2,1,0,1,0,1,0,0
LT4871,43.333333333333336,1.3333333333333333,1,0,1,1,0,0,0,0
LT5370,0.0,1.0,1,0,1,1,0,1,0,0
LT5608,50.0,1.0,1,0,1,1,0,0,0,0
LT5636,0.0,1.5,2,1,0,1,0,1,0,0
LT6087,33.333333333333336,1.0,0,0,1,1,0,1,0,0
LT6153,5.0,0.0,0,0,0,1,0,1,0,0
LT6366,25.0,2.0,0,0,1,1,0,1,0,0
LT6551,22.5,1.75,0,2,1,1,0,2,0,0
LT6719,0.0,2.0,0,1,0,1,0,1,0,0
LT6786,25.0,2.25,0,2,1,1,0,1,0,0
LT6887,0.0,1.0,3,0,1,1,0,1,0,0
LT7022,12.5,1.75,0,0,1,1,0,1,0,0
LT7248,16.666666666666668,1.1666666666666667,0,0,0,1,0,1,0,0
LT7307,26.0,2.2,3,1,0,1,0,1,0,0
LT7394,50.0,0.0,1,0,1,1,0,1,0,0
LT7570,37.5,0.5,0,0,1,1,0,0,0,0
LT7833,12.5,1.25,0,0,1,1,0,1,0,0
LT8419,0.0,1.0,0,1,0,1,0,0,0,0
LT8494,50.0,1.0,0,0,1,1,0,1,0,0
LT8825,25.0,0.5,0,0,1,1,0,1,0,0
LT8855,8.333333333333334,1.0,0,1,0,1,0,1,0,0
LT8934,37.5,1.75,0,0,1,1,0,2,0,0
LT9158,25.0,1.5,0,0,1,1,0,0,0,0
LT9173,52.5,1.25,0,0,1,1,0,1,0,0
LT9306,30.0,1.6666666666666667,0,0,1,1,0,1,1,1
LT9412,50.0,1.0,1,0,1,1,0,1,0,0
LT9451,16.666666666666668,1.6666666666666667,0,0,1,1,0,1,0,0
LT9741,12.5,1.0,2,0,0,1,0,1,0,0
LT9784,33.333333333333336,1.3333333333333333,0,0,1,1,0,1,0,0
LT9811,30.0,0.4,1,1,1,1,0,1,0,0
LU0037,30.0,1.25,0,0,1,1,0,0,0,0
LU0051,0.0,1.6666666666666667,0,1,0,1,0,0,0,0
LU0069,50.0,2.3333333333333335,0,0,1,1,0,1,0,0
LU0640,65.0,2.0,2,0,1,2,0,2,0,0
LU0643,26.0,0.6,0,0,1,1,0,0,0,0
LU1023,16.666666666666668,1.3333333333333333,0,2,1,1,0,1,0,0
LU1227,70.0,1.5,0,0,1,1,0,0,0,0
LU1324,63.333333333333336,0.6666666666666666,0,0,1,2,0,1,0,0
LU1381,5.0,1.5,1,1,0,1,0,2,0,0
LU1696,25.0,1.25,0,0,1,1,0,1,0,0
LU1791,33.333333333333336,1.6666666666666667,1,0,1,1,0,1,0,0
LU1846,80.0,1.0,3,0,1,1,0,0,0,0
LU2072,10.0,1.0,3,0,1,1,0,2,0,0
LU2413,10.0,1.5,1,0,1,1,0,1,0,0
LU2524,32.5,2.25,0,2,1,1,0,1,0,0
LU2572,16.666666666666668,0.6666666666666666,0,0,1,1,0,1,0,0
LU2636,50.0,2.0,2,0,1,1,0,1,0,0
LU2695,75.0,0.5,0,0,1,1,0,0,0,0
LU2891,60.0,1.0,0,2,1,2,0,2,0,0
LU2922,25.0,2.5,0,2,1,1,0,1,0,0
LU3130,25.0,0.5,0,0,1,1,0,0,0,0
LU3307,33.333333333333336,1.3333333333333333,0,2,1,1,0,1,0,0
LU3493,35.0,1.5,0,0,1,1,0,2,0,0
LU3608,50.0,0.6666666666666666,0,2,1,1,0,2,0,0
LU3738,25.0,1.0,0,0,1,1,0,0,0,0
LU4325,10.0,1.4,1,1,0,1,0,2,0,0
LU4732,16.666666666666668,1.3333333333333333,0,2,1,1,0,1,0,0
LU4803,45.0,1.5,0,0,1,1,0,0,0,0
LU4909,50.0,1.0,0,0,1,1,0,1,0,0
LU5149,75.0,2.0,2,0,1,1,0,1,0,0
LU5281,25.0,0.5,3,0,0,1,0,2,0,0
LU5372,50.0,3.0,0,0,1,2,0,2,0,0
LU5551,0.0,0.75,0,1,0,1,0,0,0,0
LU5923,25.0,1.5,0,0,1,1,0,1,0,0
LU6039,50.0,0.6666666666666666,0,0,1,1,0,1,0,0
LU6343,35.0,1.5,2,0,1,1,0,0,0,0
LU6372,16.666666666666668,1.0,1,0,1,1,0,1,0,0
LU6821,6.666666666666667,2.0,0,2,1,1,0,0,0,0
LU7026,46.666666666666664,1.6666666666666667,0,0,1,2,0,0,0,0
LU7352,50.0,1.5,2,0,1,0,0,1,0,0
LU7431,33.333333333333336,0.6666666666666666,0,0,1,1,0,1,0,0
LU7432,47.5,1.5,0,0,1,1,0,2,0,0
LU7532,50.0,2.0,3,0,1,2,0,1,0,0
LU7588,25.0,1.0,1,2,1,1,0,1,0,0
LU7777,60.0,2.3333333333333335,0,2,1,2,0,0,0,0
LU7967,63.333333333333336,0.3333333333333333,0,0,1,2,0,1,0,0
LU8149,50.0,1.0,0,2,1,1,0,1,0,0
LU8444,25.0,0.5,2,0,1,1,0,0,0,0
LU8463,0.0,2.5,0,2,1,1,0,1,0,0
LU8627,33.333333333333336,0.6666666666666666,0,0,1,1,0,1,0,0
LU8707,30.0,1.0,0,0,1,0,0,1,0,0
LU8733,60.0,2.0,0,2,1,2,0,2,0,0
LU8755,50.0,1.0,0,0,1,1,0,0,0,0
LU8842,0.0,1.5,2,1,0,1,0,0,0,0
LU8866,0.0,2.75,0,0,1,1,0,2,0,0
LU8898,30.0,0.6666666666666666,0,0,1,1,0,0,0,0
LU8972,43.333333333333336,2.0,0,0,1,2,0,2,0,0
LU9450,60.0,1.0,1,0,1,1,0,0,0,0
LU9468,25.0,1.75,0,0,1,1,0,2,0,0
LU9822,50.0,1.0,1,0,1,1,0,0,0,0
LU9864,21.666666666666668,1.0,1,1,0,1,0,1,0,0
LV0167,50.0,2.0,1,2,1,1,0,0,0,0
LV0222,45.0,1.0,0,0,1,1,0,1,0,0
LV0243,50.0,1.0,0,0,1,1,0,1,0,0
LV0382,33.333333333333336,1.3333333333333333,0,2,1,1,0,1,0,0
LV0406,50.0,3.0,3,2,1,1,0,1,0,0
LV0417,50.0,2.5,0,2,1,1,0,1,0,0
LV0539,70.0,0.0,0,0,1,2,0,0,0,0
LV0570,25.0,1.5,0,2,1,1,0,1,0,0
LV0645,33.333333333333336,1.3333333333333333,0,0,1,1,0,0,0,0
LV0884,33.333333333333336,1.6666666666666667,0,2,1,1,0,0,0,0
LV1017,40.0,1.0,1,0,1,1,0,1,0,0
LV1371,35.0,1.5,0,0,1,1,0,2,0,0
LV1495,55.0,0.5,0,0,1,1,0,1,0,0
LV2074,60.0,1.3333333333333333,0,0,1,2,0,1,0,0
LV2185,50.0,0.5,1,0,1,1,0,1,0,0
LV2206,50.0,1.3333333333333333,0,0,1,1,0,1,0,0
LV2690,50.0,2.0,1,0,1,2,0,2,0,0
LV2723,0.0,1.0,0,0,1,1,0,0,0,0
LV2823,60.0,2.0,1,0,1,1,0,0,0,0
LV3179,0.0,1.75,0,1,0,1,0,0,0,0
LV3212,34.285714285714285,1.2857142857142858,1,1,1,1,0,1,0,0
LV3311,25.0,0.75,0,0,1,1,0,1,0,0
LV3513,50.0,1.5,0,0,1,2,0,0,0,0
LV3542,50.0,1.5,0,0,1,2,0,2,0,0
LV3620,26.666666666666668,1.0,1,2,1,2,0,0,0,0
LV3874,50.0,1.0,0,0,1,2,0,0,1,0
LV3953,25.0,2.75,0,2,1,1,0,1,0,0
LV4120,33.333333333333336,2.6666666666666665,1,2,1,1,0,0,0,0
LV4239,33.333333333333336,0.6666666666666666,0,0,1,2,0,1,0,0
LV4241,0.0,1.4,3,0,1,1,0,1,0,0
LV4257,50.0,2.5,1,0,1,2,0,0,0,0
LV4312,0.0,1.5,0,1,0,1,0,2,0,0
LV4313,33.333333333333336,0.6666666666666666,0,0,1,1,0,1,0,0
LV4562,50.0,1.3333333333333333,1,2,1,2,0,1,0,0
LV4611,70.0,1.0,1,0,1,1,0,1,0,0
LV4654,16.666666666666668,0.8333333333333334,0,2,1,1,0,1,0,0
LV4708,0.0,3.5,0,0,1,1,0,1,0,0
LV4947,23.333333333333332,2.3333333333333335,0,0,1,0,0,0,0,0
LV5089,90.0,0.0,0,0,1,1,0,0,0,0
LV5275,16.666666666666668,1.3333333333333333,0,0,1,1,0,0,0,0
LV5464,0.0,0.6666666666666666,0,0,1,1,0,1,0,0
LV5568,8.333333333333334,0.8333333333333334,0,1,0,1,0,1,0,0
LV5780,33.333333333333336,1.6666666666666667,0,0,1,1,0,1,0,0
LV5964,25.0,1.3333333333333333,0,1,0,1,0,1,0,0
LV6142,65.0,1.5,2,2,1,2,0,2,0,0
LV6169,25.0,0.75,0,0,1,1,0,2,0,0
LV6381,50.0,0.5,0,0,1,1,0,1,0,0
LV6552,60.0,1.0,0,0,1,2,0,0,0,0
LV6696,57.5,1.25,0,0,1,2,0,0,0,0
LV6753,52.5,1.5,0,0,1,1,0,1,0,0
LV6859,50.0,1.5,1,0,1,1,0,1,0,0
LV6919,25.0,1.0,0,0,1,1,0,1,0,0
LV6992,50.0,1.0,0,0,1,0,0,1,0,0
LV7108,43.333333333333336,2.0,0,2,1,0,0,1,0,0
LV7231,21.428571428571427,0.5714285714285714,0,1,0,1,0,1,0,0
LV7337,25.0,0.5,0,0,1,1,0,0,0,0
LV7585,70.0,1.5,0,0,1,1,0,0,0,0
LV7709,50.0,0.5,1,0,1,1,0,0,0,0
LV7997,50.0,1.25,0,0,1,1,0,1,0,0
LV8071,50.0,2.3333333333333335,1,0,1,2,0,2,0,0
LV8287,50.0,2.5,1,2,1,1,0,0,0,0
LV8293,50.0,1.0,1,0,1,1,0,1,0,0
LV8304,50.0,2.0,1,0,1,1,0,0,0,0
